Date,Open,Low,High,Close,Change,ChangePercent
1402/04/31,270250000,267800000,271990000,268510000,3480000.0,1.3
1402/05/01,273920000,266810000,274010000,273830000,5320000.0,1.98
1402/05/02,278750000,273820000,279010000,278490000,4660000.0,1.7
1402/05/03,282405000,278490000,283010000,281800000,3310000.0,1.19
1402/05/04,281905000,281800000,282010000,281800000,,
1402/05/06,284010000,280320000,284010000,284010000,2210000.0,0.78
1402/05/07,282950000,280810000,285010000,280890000,3120000.0,1.11
1402/05/08,286010000,279800000,286010000,286010000,5120000.0,1.82
1402/05/09,294970000,293100000,295010000,294930000,8920000.0,3.12
1402/05/10,294930000,294930000,294930000,294930000,,
1402/05/13,291260000,287300000,295010000,287510000,7420000.0,2.58
1402/05/14,287510000,285310000,287510000,287510000,,
1402/05/15,287510000,286800000,288010000,287010000,500000.0,0.17
1402/05/16,286010000,282800000,287010000,285010000,2000000.0,0.7
1402/05/17,286260000,283800000,286510000,286010000,1000000.0,0.35
1402/05/18,285760000,284810000,286010000,285510000,500000.0,0.18
1402/05/19,285510000,285510000,285510000,285510000,,
1402/05/20,279705000,275800000,281970000,277440000,8070000.0,2.91
1402/05/21,283510000,277440000,284010000,283010000,5570000.0,2.01
1402/05/22,282475000,280800000,284010000,280940000,2070000.0,0.74
1402/05/23,280695000,279300000,282050000,279340000,1600000.0,0.57
1402/05/24,280280000,278300000,282030000,278530000,810000.0,0.29
1402/05/25,279010000,277370000,279050000,278970000,440000.0,0.16
1402/05/26,278970000,278970000,278970000,278970000,,
1402/05/27,278465000,276890000,279050000,277880000,1090000.0,0.39
1402/05/28,276985000,275860000,278080000,275890000,1990000.0,0.72
1402/05/29,277565000,275860000,277590000,277540000,1650000.0,0.6
1402/05/30,281235000,277540000,281580000,280890000,3350000.0,1.21
1402/05/31,279780000,278360000,281080000,278480000,2410000.0,0.87
1402/06/01,280535000,278480000,281080000,279990000,1510000.0,0.54
1402/06/02,279990000,279990000,279990000,279990000,,
1402/06/03,278780000,277360000,280070000,277490000,2500000.0,0.9
1402/06/04,279075000,277380000,279090000,279060000,1570000.0,0.57
1402/06/05,278065000,276360000,279060000,277070000,1990000.0,0.72
1402/06/06,279030000,277070000,279090000,278970000,1900000.0,0.69
1402/06/07,280505000,278970000,281090000,279920000,950000.0,0.34
1402/06/08,280310000,279380000,280590000,280030000,110000.0,0.04
1402/06/09,280030000,280030000,280030000,280030000,,
1402/06/10,281505000,279420000,281590000,281420000,1390000.0,0.5
1402/06/11,283580000,281420000,285070000,282090000,670000.0,0.24
1402/06/12,282285000,281360000,283090000,281480000,610000.0,0.22
1402/06/13,281790000,280990000,282090000,281490000,10000.0,
1402/06/14,281490000,281490000,281490000,281490000,,
1402/06/15,281580000,280860000,281590000,281570000,80000.0,0.03
1402/06/16,281570000,281570000,281570000,281570000,,
1402/06/17,282820000,281860000,283590000,282050000,480000.0,0.17
1402/06/18,281250000,279860000,282590000,279910000,2140000.0,0.76
1402/06/19,279800000,279360000,280090000,279510000,400000.0,0.14
1402/06/20,278965000,277870000,279510000,278420000,1090000.0,0.39
1402/06/21,282555000,278420000,282590000,282520000,4100000.0,1.47
1402/06/22,282520000,282520000,282520000,282520000,,
1402/06/25,283240000,281360000,285080000,281400000,1120000.0,0.4
1402/06/26,280570000,278360000,281570000,279570000,1830000.0,0.65
1402/06/27,279025000,277880000,279580000,278470000,1100000.0,0.4
1402/06/28,277005000,275360000,278470000,275540000,2930000.0,1.06
1402/06/29,278080000,274360000,278090000,278070000,2530000.0,0.92
1402/06/30,278070000,278070000,278070000,278070000,,
1402/06/31,277075000,275860000,277590000,276560000,1510000.0,0.55
1402/07/01,276490000,276420000,276560000,276420000,140000.0,0.05
1402/07/02,276190000,274860000,276420000,275960000,460000.0,0.17
1402/07/03,275960000,275960000,275960000,275960000,,
1402/07/04,288510000,288300000,288510000,288510000,12550000.0,4.55
1402/07/05,272010000,271800000,273510000,273510000,15000000.0,5.48
1402/07/06,273510000,273510000,273510000,273510000,,
1402/07/07,273430000,270800000,273510000,270900000,2610000.0,0.96
1402/07/08,270980000,270800000,272010000,271900000,1000000.0,0.37
1402/07/09,271510000,269000000,272010000,270510000,1390000.0,0.51
1402/07/10,270510000,270510000,270510000,270510000,,
1402/07/11,269510000,269300000,271010000,271010000,500000.0,0.18
1402/07/12,272010000,271800000,274010000,273320000,2310000.0,0.85
1402/07/13,273320000,273320000,273320000,273320000,,
1402/07/14,275010000,274820000,282010000,280910000,7590000.0,2.78
1402/07/15,289900000,289800000,304010000,301010000,20100000.0,7.16
1402/07/16,317940000,309800000,318010000,310010000,9000000.0,2.99
1402/07/17,309010000,288800000,309010000,291010000,19000000.0,6.53
1402/07/18,292010000,282800000,292010000,283010000,8000000.0,2.83
1402/07/19,284010000,283800000,288010000,288010000,5000000.0,1.77
1402/07/20,288010000,288010000,288010000,288010000,,
1402/07/21,295010000,286800000,295010000,287810000,200000.0,0.07
1402/07/22,288010000,285810000,288010000,287010000,,
1402/07/23,285880000,282800000,286010000,283850000,3160000.0,1.11
1402/07/24,283810000,282810000,288510000,288010000,4160000.0,1.47
1402/07/25,290810000,290800000,295010000,293010000,5000000.0,1.74
1402/07/26,292830000,289300000,293010000,289410000,3600000.0,1.24
1402/07/28,291820000,284800000,292010000,285010000,4400000.0,1.54
1402/07/29,285860000,285800000,290010000,288890000,3880000.0,1.36
1402/08/01,288510000,287800000,288510000,287870000,1020000.0,0.35
1402/08/02,287370000,287300000,288510000,288010000,140000.0,0.05
1402/08/03,289010000,288800000,293010000,292930000,4920000.0,1.71
1402/08/04,294010000,293800000,295010000,294920000,1990000.0,0.68
1402/08/06,299330000,298800000,304010000,298990000,4070000.0,1.38
1402/08/07,299010000,293800000,299010000,294010000,4980000.0,1.69
1402/08/08,292010000,290300000,292010000,291330000,2680000.0,0.92
1402/08/09,293010000,292300000,297010000,297010000,5680000.0,1.95
1402/08/10,293510000,292500000,299010000,296010000,1000000.0,0.34
1402/08/11,295920000,295800000,299510000,299010000,3000000.0,1.01
1402/08/13,297510000,292800000,297510000,293010000,6000000.0,2.05
1402/08/14,292510000,292320000,296630000,293230000,220000.0,0.08
1402/08/15,292750000,291950000,293150000,292570000,660000.0,0.23
1402/08/16,290960000,289450000,291150000,289610000,2960000.0,1.02
1402/08/17,289990000,289950000,291150000,290110000,500000.0,0.17
1402/08/18,289620000,289450000,291150000,291050000,940000.0,0.32
1402/08/20,289970000,289950000,291150000,290490000,560000.0,0.19
1402/08/21,289950000,288950000,290150000,288990000,1500000.0,0.52
1402/08/22,288950000,288950000,290650000,289450000,460000.0,0.16
1402/08/23,290130000,288950000,290150000,289980000,530000.0,0.18
1402/08/24,291950000,289950000,292150000,289970000,10000.0,
1402/08/25,290080000,289450000,290150000,289550000,420000.0,0.15
1402/08/27,290980000,288950000,291150000,289050000,500000.0,0.17
1402/08/28,288990000,287950000,289650000,287990000,1060000.0,0.37
1402/08/29,287470000,286450000,287650000,286470000,1520000.0,0.53
1402/08/30,286450000,286450000,288150000,287640000,1170000.0,0.41
1402/09/01,287980000,286950000,288150000,287010000,630000.0,0.22
1402/09/02,287470000,286450000,287650000,286610000,400000.0,0.14
1402/09/04,288490000,288450000,290650000,289490000,2880000.0,1.0
1402/09/05,289480000,288450000,289650000,288490000,1000000.0,0.35
1402/09/06,288450000,288450000,289650000,289470000,10000.0,
1402/09/08,291600000,290450000,293150000,292050000,2580000.0,0.89
1402/09/09,293090000,291950000,294150000,292020000,30000.0,0.01
1402/09/11,294990000,293950000,296140000,295460000,3440000.0,1.18
1402/09/12,296130000,295450000,296650000,296490000,1030000.0,0.35
1402/09/13,297950000,295950000,298150000,295990000,500000.0,0.17
1402/09/14,294950000,291950000,295150000,292130000,3860000.0,1.32
1402/09/15,291990000,290950000,292650000,292100000,30000.0,0.01
1402/09/16,292980000,292450000,293650000,293480000,1380000.0,0.47
1402/09/18,292460000,291950000,292650000,292140000,1340000.0,0.46
1402/09/19,292640000,292450000,293150000,292460000,320000.0,0.11
1402/09/20,291960000,290950000,292150000,291460000,1000000.0,0.34
1402/09/21,290990000,290450000,292150000,290560000,900000.0,0.31
1402/09/22,290620000,290450000,291650000,291080000,520000.0,0.18
1402/09/23,294470000,294450000,296150000,295990000,4910000.0,1.69
1402/09/25,295950000,295950000,296150000,295950000,40000.0,0.01
1402/09/27,292960000,290450000,293140000,290490000,5460000.0,1.88
1402/09/28,291130000,289450000,291150000,289490000,1000000.0,0.35
1402/09/30,290040000,289950000,292650000,292490000,3000000.0,1.04
1402/10/02,294030000,293950000,294650000,294130000,1640000.0,0.56
1402/10/03,293960000,291950000,295150000,292030000,2100000.0,0.72
1402/10/04,292960000,292960000,293150000,293100000,1070000.0,0.37
1402/10/05,294630000,293950000,295150000,294100000,1000000.0,0.34
1402/10/06,294450000,293450000,294650000,294120000,20000.0,0.01
1402/10/07,295960000,294950000,296640000,295080000,960000.0,0.33
1402/10/09,295040000,294950000,297650000,297480000,2400000.0,0.81
1402/10/10,297980000,296450000,298150000,296490000,990000.0,0.33
1402/10/11,297140000,295950000,297150000,297060000,570000.0,0.19
1402/10/12,298130000,297950000,301650000,298960000,1900000.0,0.64
1402/10/13,300600000,298450000,300650000,299960000,1000000.0,0.33
1402/10/14,301580000,301450000,306140000,305060000,5100000.0,1.7
1402/10/16,302140000,300450000,302150000,301120000,3940000.0,1.31
1402/10/17,302140000,301950000,305150000,304960000,3840000.0,1.28
1402/10/18,304970000,302950000,305150000,302950000,2010000.0,0.66
1402/10/19,303980000,303950000,308650000,308490000,5540000.0,1.83
1402/10/20,307970000,307950000,316650000,314990000,6500000.0,2.11
1402/10/21,318520000,317950000,322650000,318140000,3150000.0,1.0
1402/10/23,322080000,321950000,333150000,333110000,14970000.0,4.71
1402/10/24,335110000,312850000,340010000,313010000,20100000.0,6.42
1402/10/25,312010000,309850000,315010000,313010000,,
1402/10/26,315960000,315850000,317010000,315890000,,
1402/10/27,311880000,308850000,320010000,318860000,2970000.0,0.94
1402/10/28,318970000,317350000,321010000,317510000,1350000.0,0.43
1402/10/30,315350000,311850000,315510000,315510000,2000000.0,0.63
1402/11/01,319010000,317350000,321010000,318490000,2980000.0,0.94
1402/11/02,318010000,317850000,319510000,319380000,890000.0,0.28
1402/11/03,320890000,320850000,326100000,326100000,6720000.0,2.1
1402/11/04,327820000,326800000,329100000,328920000,2820000.0,0.86
1402/11/07,327840000,327820000,335100000,334930000,6010000.0,1.83
1402/11/08,334810000,326300000,335100000,326400000,8530000.0,2.61
1402/11/09,334910000,334800000,339100000,338860000,12460000.0,3.82
1402/11/10,341020000,332300000,343600000,335600000,3260000.0,0.97
1402/11/11,334020000,333800000,336600000,333930000,1040000.0,0.31
1402/11/14,333880000,319800000,334090000,319820000,14110000.0,4.41
1402/11/15,318020000,31330000,319090000,315100000,4720000.0,1.5
1402/11/16,312830000,309800000,316100000,315020000,7830000.0,2.49
1402/11/18,323060000,322800000,327100000,325830000,10810000.0,3.43
1402/11/21,325920000,325800000,326100000,325860000,30000.0,0.01
1402/11/23,325990000,324300000,326100000,324990000,870000.0,0.27
1402/11/24,325090000,322810000,325100000,323080000,1910000.0,0.59
1402/11/25,324040000,323820000,325100000,324830000,1750000.0,0.54
1402/11/26,325370000,325300000,328100000,328010000,3180000.0,0.98
1402/11/28,328040000,327820000,332100000,329040000,1030000.0,0.31
1402/11/29,330820000,330800000,334100000,333060000,4020000.0,1.22
1402/11/30,331900000,328810000,332100000,330970000,2090000.0,0.63
1402/12/01,330060000,328300000,330100000,328510000,2460000.0,0.75
1402/12/02,328550000,328360000,331100000,329360000,850000.0,0.26
1402/12/03,329550000,329300000,333100000,332880000,3520000.0,1.07
1402/12/05,334840000,334300000,337600000,334540000,1660000.0,0.5
1402/12/07,336370000,335300000,337100000,335540000,1000000.0,0.3
1402/12/08,338040000,337800000,342100000,342100000,6560000.0,1.96
1402/12/09,342070000,337300000,342100000,337490000,4610000.0,1.37
1402/12/10,338800000,338800000,340100000,340090000,2600000.0,0.77
1402/12/12,347100000,343300000,351100000,345050000,4960000.0,1.46
1402/12/13,344960000,341800000,345100000,344580000,470000.0,0.14
1402/12/14,347940000,347800000,368100000,368070000,12560000.0,3.53
1402/12/16,368520000,365800000,372100000,370850000,2780000.0,0.76
1402/12/19,374590000,372300000,375100000,372540000,1690000.0,0.46
1402/12/20,371850000,362800000,372100000,362880000,9660000.0,2.66
1402/12/21,361390000,360810000,367600000,366580000,3700000.0,1.02
1402/12/22,365890000,363820000,368100000,366850000,270000.0,0.07
1402/12/23,366590000,366300000,367100000,367010000,160000.0,0.04
1402/12/24,367850000,367810000,371100000,371050000,,
1402/12/26,370880000,370300000,377100000,376920000,5870000.0,1.58
1402/12/27,379090000,378800000,382100000,380820000,3900000.0,1.03
1402/12/28,385040000,384800000,389100000,388060000,7240000.0,1.9
1403/01/05,387960000,387800000,388100000,387930000,130000.0,0.03
1403/01/06,387890000,387700000,390070000,387700000,230000.0,0.06
1403/01/07,387920000,387700000,388000000,387910000,210000.0,0.05
1403/01/08,387980000,387700000,388000000,387780000,130000.0,0.03
1403/01/09,387940000,387700000,388000000,387830000,50000.0,0.01
1403/01/11,387980000,387700000,388000000,387980000,150000.0,0.04
1403/01/14,402920000,402710000,422100000,422100000,34120000.0,8.79
1403/01/15,425090000,424800000,439100000,438880000,16780000.0,3.98
1403/01/16,449980000,449910000,462100000,458080000,19200000.0,4.37
1403/01/18,453950000,441800000,456100000,448060000,10020000.0,2.24
1403/01/19,447930000,42450000,448100000,419970000,28090000.0,6.69
1403/01/20,419020000,408810000,422080000,415800000,4170000.0,1.0
1403/01/21,417900000,417810000,437100000,437060000,21260000.0,5.11
